Accession	Title	Platform	Total bases	Create date	SRA URL	SRA filename	SRA nice filename	FastQ URL	FastQ Aspera URL	FastQ filename	FastQ nice filename
SRR8615522	RNAseq of MHHNB11_AUTONOMIC_GANGLIA	Illumina HiSeq 2500	209564	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615522/SRR8615522.sra	SRR8615522.sra	SRR8615522_RNAseq_of_MHHNB11_AUTONOMIC_GANGLIA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/002/SRR8615522/SRR8615522_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/002/SRR8615522/SRR8615522_1.fastq.gz	SRR8615522_1.fastq.gz	SRR8615522_RNAseq_of_MHHNB11_AUTONOMIC_GANGLIA_1.fastq.gz
SRR8615522	RNAseq of MHHNB11_AUTONOMIC_GANGLIA	Illumina HiSeq 2500	209564	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615522/SRR8615522.sra	SRR8615522.sra	SRR8615522_RNAseq_of_MHHNB11_AUTONOMIC_GANGLIA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/002/SRR8615522/SRR8615522_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/002/SRR8615522/SRR8615522_2.fastq.gz	SRR8615522_2.fastq.gz	SRR8615522_RNAseq_of_MHHNB11_AUTONOMIC_GANGLIA_2.fastq.gz
SRR8615521	RNAseq of MHHES1_BONE	Illumina HiSeq 2500	207737	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615521/SRR8615521.sra	SRR8615521.sra	SRR8615521_RNAseq_of_MHHES1_BONE.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/001/SRR8615521/SRR8615521_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/001/SRR8615521/SRR8615521_1.fastq.gz	SRR8615521_1.fastq.gz	SRR8615521_RNAseq_of_MHHES1_BONE_1.fastq.gz
SRR8615521	RNAseq of MHHES1_BONE	Illumina HiSeq 2500	207737	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615521/SRR8615521.sra	SRR8615521.sra	SRR8615521_RNAseq_of_MHHES1_BONE.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/001/SRR8615521/SRR8615521_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/001/SRR8615521/SRR8615521_2.fastq.gz	SRR8615521_2.fastq.gz	SRR8615521_RNAseq_of_MHHES1_BONE_2.fastq.gz
SRR8615518	RNAseq of MKN1_STOMACH	Illumina HiSeq 2500	208515	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615518/SRR8615518.sra	SRR8615518.sra	SRR8615518_RNAseq_of_MKN1_STOMACH.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/008/SRR8615518/SRR8615518_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/008/SRR8615518/SRR8615518_1.fastq.gz	SRR8615518_1.fastq.gz	SRR8615518_RNAseq_of_MKN1_STOMACH_1.fastq.gz
SRR8615518	RNAseq of MKN1_STOMACH	Illumina HiSeq 2500	208515	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615518/SRR8615518.sra	SRR8615518.sra	SRR8615518_RNAseq_of_MKN1_STOMACH.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/008/SRR8615518/SRR8615518_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/008/SRR8615518/SRR8615518_2.fastq.gz	SRR8615518_2.fastq.gz	SRR8615518_RNAseq_of_MKN1_STOMACH_2.fastq.gz
SRR8615516	RNAseq of MKN74_STOMACH	Illumina HiSeq 2500	185492	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615516/SRR8615516.sra	SRR8615516.sra	SRR8615516_RNAseq_of_MKN74_STOMACH.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/006/SRR8615516/SRR8615516_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/006/SRR8615516/SRR8615516_1.fastq.gz	SRR8615516_1.fastq.gz	SRR8615516_RNAseq_of_MKN74_STOMACH_1.fastq.gz
SRR8615516	RNAseq of MKN74_STOMACH	Illumina HiSeq 2500	185492	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615516/SRR8615516.sra	SRR8615516.sra	SRR8615516_RNAseq_of_MKN74_STOMACH.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/006/SRR8615516/SRR8615516_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/006/SRR8615516/SRR8615516_2.fastq.gz	SRR8615516_2.fastq.gz	SRR8615516_RNAseq_of_MKN74_STOMACH_2.fastq.gz
SRR8615519	RNAseq of MIAPACA2_PANCREAS	Illumina HiSeq 2500	169453	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615519/SRR8615519.sra	SRR8615519.sra	SRR8615519_RNAseq_of_MIAPACA2_PANCREAS.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/009/SRR8615519/SRR8615519_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/009/SRR8615519/SRR8615519_1.fastq.gz	SRR8615519_1.fastq.gz	SRR8615519_RNAseq_of_MIAPACA2_PANCREAS_1.fastq.gz
SRR8615519	RNAseq of MIAPACA2_PANCREAS	Illumina HiSeq 2500	169453	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615519/SRR8615519.sra	SRR8615519.sra	SRR8615519_RNAseq_of_MIAPACA2_PANCREAS.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/009/SRR8615519/SRR8615519_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/009/SRR8615519/SRR8615519_2.fastq.gz	SRR8615519_2.fastq.gz	SRR8615519_RNAseq_of_MIAPACA2_PANCREAS_2.fastq.gz
SRR8615515	RNAseq of MKN45_STOMACH	Illumina HiSeq 2500	191389	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615515/SRR8615515.sra	SRR8615515.sra	SRR8615515_RNAseq_of_MKN45_STOMACH.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/005/SRR8615515/SRR8615515_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/005/SRR8615515/SRR8615515_1.fastq.gz	SRR8615515_1.fastq.gz	SRR8615515_RNAseq_of_MKN45_STOMACH_1.fastq.gz
SRR8615515	RNAseq of MKN45_STOMACH	Illumina HiSeq 2500	191389	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615515/SRR8615515.sra	SRR8615515.sra	SRR8615515_RNAseq_of_MKN45_STOMACH.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/005/SRR8615515/SRR8615515_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/005/SRR8615515/SRR8615515_2.fastq.gz	SRR8615515_2.fastq.gz	SRR8615515_RNAseq_of_MKN45_STOMACH_2.fastq.gz
SRR8615520	RNAseq of MINO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Illumina HiSeq 2500	237328	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615520/SRR8615520.sra	SRR8615520.sra	SRR8615520_RNAseq_of_MINO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/000/SRR8615520/SRR8615520_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/000/SRR8615520/SRR8615520_1.fastq.gz	SRR8615520_1.fastq.gz	SRR8615520_RNAseq_of_MINO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_1.fastq.gz
SRR8615520	RNAseq of MINO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Illumina HiSeq 2500	237328	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615520/SRR8615520.sra	SRR8615520.sra	SRR8615520_RNAseq_of_MINO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/000/SRR8615520/SRR8615520_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/000/SRR8615520/SRR8615520_2.fastq.gz	SRR8615520_2.fastq.gz	SRR8615520_RNAseq_of_MINO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_2.fastq.gz
SRR8615514	RNAseq of OAW42_OVARY	Illumina HiSeq 2500	201207	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615514/SRR8615514.sra	SRR8615514.sra	SRR8615514_RNAseq_of_OAW42_OVARY.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/004/SRR8615514/SRR8615514_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/004/SRR8615514/SRR8615514_1.fastq.gz	SRR8615514_1.fastq.gz	SRR8615514_RNAseq_of_OAW42_OVARY_1.fastq.gz
SRR8615514	RNAseq of OAW42_OVARY	Illumina HiSeq 2500	201207	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615514/SRR8615514.sra	SRR8615514.sra	SRR8615514_RNAseq_of_OAW42_OVARY.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/004/SRR8615514/SRR8615514_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/004/SRR8615514/SRR8615514_2.fastq.gz	SRR8615514_2.fastq.gz	SRR8615514_RNAseq_of_OAW42_OVARY_2.fastq.gz
SRR8615517	RNAseq of MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Illumina HiSeq 2500	239649	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615517/SRR8615517.sra	SRR8615517.sra	SRR8615517_RNAseq_of_MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/007/SRR8615517/SRR8615517_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/007/SRR8615517/SRR8615517_1.fastq.gz	SRR8615517_1.fastq.gz	SRR8615517_RNAseq_of_MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_1.fastq.gz
SRR8615517	RNAseq of MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Illumina HiSeq 2500	239649	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615517/SRR8615517.sra	SRR8615517.sra	SRR8615517_RNAseq_of_MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/007/SRR8615517/SRR8615517_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/007/SRR8615517/SRR8615517_2.fastq.gz	SRR8615517_2.fastq.gz	SRR8615517_RNAseq_of_MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_2.fastq.gz
SRR8615509	RNAseq of OCILY19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Illumina HiSeq 2500	204211	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615509/SRR8615509.sra	SRR8615509.sra	SRR8615509_RNAseq_of_OCILY19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/009/SRR8615509/SRR8615509_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/009/SRR8615509/SRR8615509_1.fastq.gz	SRR8615509_1.fastq.gz	SRR8615509_RNAseq_of_OCILY19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_1.fastq.gz
SRR8615509	RNAseq of OCILY19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Illumina HiSeq 2500	204211	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615509/SRR8615509.sra	SRR8615509.sra	SRR8615509_RNAseq_of_OCILY19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/009/SRR8615509/SRR8615509_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/009/SRR8615509/SRR8615509_2.fastq.gz	SRR8615509_2.fastq.gz	SRR8615509_RNAseq_of_OCILY19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_2.fastq.gz
SRR8615512	RNAseq of OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Illumina HiSeq 2500	185809	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615512/SRR8615512.sra	SRR8615512.sra	SRR8615512_RNAseq_of_OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/002/SRR8615512/SRR8615512_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/002/SRR8615512/SRR8615512_1.fastq.gz	SRR8615512_1.fastq.gz	SRR8615512_RNAseq_of_OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_1.fastq.gz
SRR8615512	RNAseq of OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Illumina HiSeq 2500	185809	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615512/SRR8615512.sra	SRR8615512.sra	SRR8615512_RNAseq_of_OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/002/SRR8615512/SRR8615512_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/002/SRR8615512/SRR8615512_2.fastq.gz	SRR8615512_2.fastq.gz	SRR8615512_RNAseq_of_OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_2.fastq.gz
SRR8615513	RNAseq of OC314_OVARY	Illumina HiSeq 2500	174550	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615513/SRR8615513.sra	SRR8615513.sra	SRR8615513_RNAseq_of_OC314_OVARY.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/003/SRR8615513/SRR8615513_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/003/SRR8615513/SRR8615513_1.fastq.gz	SRR8615513_1.fastq.gz	SRR8615513_RNAseq_of_OC314_OVARY_1.fastq.gz
SRR8615513	RNAseq of OC314_OVARY	Illumina HiSeq 2500	174550	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615513/SRR8615513.sra	SRR8615513.sra	SRR8615513_RNAseq_of_OC314_OVARY.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/003/SRR8615513/SRR8615513_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/003/SRR8615513/SRR8615513_2.fastq.gz	SRR8615513_2.fastq.gz	SRR8615513_RNAseq_of_OC314_OVARY_2.fastq.gz
SRR8615510	RNAseq of OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Illumina HiSeq 2500	176052	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615510/SRR8615510.sra	SRR8615510.sra	SRR8615510_RNAseq_of_OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/000/SRR8615510/SRR8615510_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/000/SRR8615510/SRR8615510_1.fastq.gz	SRR8615510_1.fastq.gz	SRR8615510_RNAseq_of_OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_1.fastq.gz
SRR8615510	RNAseq of OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Illumina HiSeq 2500	176052	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615510/SRR8615510.sra	SRR8615510.sra	SRR8615510_RNAseq_of_OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/000/SRR8615510/SRR8615510_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/000/SRR8615510/SRR8615510_2.fastq.gz	SRR8615510_2.fastq.gz	SRR8615510_RNAseq_of_OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_2.fastq.gz
SRR8615506	RNAseq of SKNSH_AUTONOMIC_GANGLIA	Illumina HiSeq 2500	171673	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615506/SRR8615506.sra	SRR8615506.sra	SRR8615506_RNAseq_of_SKNSH_AUTONOMIC_GANGLIA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/006/SRR8615506/SRR8615506_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/006/SRR8615506/SRR8615506_1.fastq.gz	SRR8615506_1.fastq.gz	SRR8615506_RNAseq_of_SKNSH_AUTONOMIC_GANGLIA_1.fastq.gz
SRR8615506	RNAseq of SKNSH_AUTONOMIC_GANGLIA	Illumina HiSeq 2500	171673	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615506/SRR8615506.sra	SRR8615506.sra	SRR8615506_RNAseq_of_SKNSH_AUTONOMIC_GANGLIA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/006/SRR8615506/SRR8615506_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/006/SRR8615506/SRR8615506_2.fastq.gz	SRR8615506_2.fastq.gz	SRR8615506_RNAseq_of_SKNSH_AUTONOMIC_GANGLIA_2.fastq.gz
SRR8615511	RNAseq of KYSE450_OESOPHAGUS	Illumina HiSeq 2500	183000	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615511/SRR8615511.sra	SRR8615511.sra	SRR8615511_RNAseq_of_KYSE450_OESOPHAGUS.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/001/SRR8615511/SRR8615511_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/001/SRR8615511/SRR8615511_1.fastq.gz	SRR8615511_1.fastq.gz	SRR8615511_RNAseq_of_KYSE450_OESOPHAGUS_1.fastq.gz
SRR8615511	RNAseq of KYSE450_OESOPHAGUS	Illumina HiSeq 2500	183000	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615511/SRR8615511.sra	SRR8615511.sra	SRR8615511_RNAseq_of_KYSE450_OESOPHAGUS.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/001/SRR8615511/SRR8615511_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/001/SRR8615511/SRR8615511_2.fastq.gz	SRR8615511_2.fastq.gz	SRR8615511_RNAseq_of_KYSE450_OESOPHAGUS_2.fastq.gz
SRR8615504	RNAseq of SW48_LARGE_INTESTINE	Illumina HiSeq 2500	100175	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615504/SRR8615504.sra	SRR8615504.sra	SRR8615504_RNAseq_of_SW48_LARGE_INTESTINE.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/004/SRR8615504/SRR8615504_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/004/SRR8615504/SRR8615504_1.fastq.gz	SRR8615504_1.fastq.gz	SRR8615504_RNAseq_of_SW48_LARGE_INTESTINE_1.fastq.gz
SRR8615504	RNAseq of SW48_LARGE_INTESTINE	Illumina HiSeq 2500	100175	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615504/SRR8615504.sra	SRR8615504.sra	SRR8615504_RNAseq_of_SW48_LARGE_INTESTINE.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/004/SRR8615504/SRR8615504_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/004/SRR8615504/SRR8615504_2.fastq.gz	SRR8615504_2.fastq.gz	SRR8615504_RNAseq_of_SW48_LARGE_INTESTINE_2.fastq.gz
SRR8615502	RNAseq of SKNAS_AUTONOMIC_GANGLIA	Illumina HiSeq 2500	212235	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615502/SRR8615502.sra	SRR8615502.sra	SRR8615502_RNAseq_of_SKNAS_AUTONOMIC_GANGLIA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/002/SRR8615502/SRR8615502_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/002/SRR8615502/SRR8615502_1.fastq.gz	SRR8615502_1.fastq.gz	SRR8615502_RNAseq_of_SKNAS_AUTONOMIC_GANGLIA_1.fastq.gz
SRR8615502	RNAseq of SKNAS_AUTONOMIC_GANGLIA	Illumina HiSeq 2500	212235	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615502/SRR8615502.sra	SRR8615502.sra	SRR8615502_RNAseq_of_SKNAS_AUTONOMIC_GANGLIA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/002/SRR8615502/SRR8615502_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/002/SRR8615502/SRR8615502_2.fastq.gz	SRR8615502_2.fastq.gz	SRR8615502_RNAseq_of_SKNAS_AUTONOMIC_GANGLIA_2.fastq.gz
SRR8615508	RNAseq of CAOV4_OVARY	Illumina HiSeq 2500	216081	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615508/SRR8615508.sra	SRR8615508.sra	SRR8615508_RNAseq_of_CAOV4_OVARY.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/008/SRR8615508/SRR8615508_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/008/SRR8615508/SRR8615508_1.fastq.gz	SRR8615508_1.fastq.gz	SRR8615508_RNAseq_of_CAOV4_OVARY_1.fastq.gz
SRR8615508	RNAseq of CAOV4_OVARY	Illumina HiSeq 2500	216081	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615508/SRR8615508.sra	SRR8615508.sra	SRR8615508_RNAseq_of_CAOV4_OVARY.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/008/SRR8615508/SRR8615508_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/008/SRR8615508/SRR8615508_2.fastq.gz	SRR8615508_2.fastq.gz	SRR8615508_RNAseq_of_CAOV4_OVARY_2.fastq.gz
SRR8615507	RNAseq of CAOV3_OVARY	Illumina HiSeq 2500	150452	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615507/SRR8615507.sra	SRR8615507.sra	SRR8615507_RNAseq_of_CAOV3_OVARY.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/007/SRR8615507/SRR8615507_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/007/SRR8615507/SRR8615507_1.fastq.gz	SRR8615507_1.fastq.gz	SRR8615507_RNAseq_of_CAOV3_OVARY_1.fastq.gz
SRR8615507	RNAseq of CAOV3_OVARY	Illumina HiSeq 2500	150452	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615507/SRR8615507.sra	SRR8615507.sra	SRR8615507_RNAseq_of_CAOV3_OVARY.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/007/SRR8615507/SRR8615507_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/007/SRR8615507/SRR8615507_2.fastq.gz	SRR8615507_2.fastq.gz	SRR8615507_RNAseq_of_CAOV3_OVARY_2.fastq.gz
SRR8615505	RNAseq of SKOV3_OVARY	Illumina HiSeq 2500	140209	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615505/SRR8615505.sra	SRR8615505.sra	SRR8615505_RNAseq_of_SKOV3_OVARY.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/005/SRR8615505/SRR8615505_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/005/SRR8615505/SRR8615505_1.fastq.gz	SRR8615505_1.fastq.gz	SRR8615505_RNAseq_of_SKOV3_OVARY_1.fastq.gz
